i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
50,6840,99.33200000000001,29.526,23,136,394.67800000000005,1481.766,579.227,353,1405,96,155,135.023,64.5,89.37899999999999,0.256,155.322,378,1405,93.691,91.46700000000001,2.093,0.478,0.619
51,7475,109.848,23.599,3,136,2211.996,73.252,875.561,2133,9,136,133,121.598,78.27,135.783,0.12300000000000001,173.416,2137,12,132.429,115.193,1.554,0.644,0.53
52,7660,90.67299999999999,30.517,0,136,1985.181,1024.49,610.198,1915,941,151,143,139.253,70.038,32.17,0.259,175.02599999999998,1916,1069,32.873000000000005,116.274,1.9880000000000002,0.503,0.545
53,8423,96.12799999999999,31.504,0,136,3344.21,2559.3779999999997,1487.342,3317,2329,71,430,302.749,35.424,91.62200000000001,0.048,430.37699999999995,3343,2329,92.397,70.205,8.547,0.11699999999999999,0.331
54,10542,87.959,44.801,0,136,221.83700000000002,1613.533,1647.2879999999998,25,1459,322,296,161.184,83.274,40.483000000000004,0.049,365.60400000000004,25,1752,28.598000000000003,233.063,1.936,0.517,0.193
55,10671,18.62,32.738,0,136,3120.395,3097.864,1478.095,2914,2984,328,216,187.234,72.566,139.963,0.061,390.006,2914,2984,147.247,176.52599999999998,2.58,0.38799999999999996,0.262
56,13626,86.152,42.038999999999994,0,136,1939.646,102.85799999999999,1867.405,1792,7,297,292,148.524,116.81,133.04399999999998,0.049,338.711,1831,299,58.891000000000005,258.03700000000003,1.271,0.7859999999999999,0.244
57,15378,92.193,34.664,0,136,1131.046,395.32,2511.988,844,257,522,334,361.189,54.21,152.084,0.031,598.84,844,277,150.267,132.71,6.662999999999999,0.15,0.239
58,17589,21.349,33.287,0,136,903.939,3079.366,2373.748,614,3020,580,138,312.807,71.594,178.34,0.039,582.4169999999999,614,3142,5.221,137.778,4.369,0.22899999999999998,0.28
59,21677,50.246,49.801,0,136,2676.836,1816.046,3555.625,2465,1601,390,477,211.88400000000001,130.26,77.161,0.022000000000000002,525.863,2506,2005,48.855,331.81300000000005,1.6269999999999998,0.615,0.174
60,26361,96.209,37.979,0,136,948.965,1433.28,3691.0809999999997,582,1104,717,533,285.818,117.431,36.848,0.024,751.475,582,1635,17.422,394.499,2.434,0.41100000000000003,0.162
61,28089,78.846,43.973,0,136,2986.136,425.6,4050.7490000000003,2735,171,402,505,210.98,169.513,106.82600000000001,0.022000000000000002,508.207,2951,171,96.44,371.125,1.245,0.8029999999999999,0.225
62,30908,71.52600000000001,50.316,0,136,1030.646,602.3430000000001,4746.319,766,405,488,454,226.775,173.53400000000002,134.211,0.017,508.99199999999996,766,676,16.904,392.73800000000006,1.307,0.765,0.20800000000000002
