i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
11,1129,97.116,10.827,58,111,220.885,1478.016,224.69299999999998,206,1444,34,71,68.378,21.023000000000003,84.741,0.281,72.125,209,1513,73.072,31.08,3.253,0.307,0.597
12,1147,40.167,38.552,0,111,43.773,1333.5420000000001,302.735,4,1281,60,99,60.005,24.338,76.778,0.157,99.24700000000001,35,1281,94.044,50.776,2.465,0.406,0.307
13,1163,98.505,9.413,68,111,2073.591,3357.555,208.794,2057,3324,33,69,65.393,22.644000000000002,97.01100000000001,0.335,69.181,2075,3324,94.145,27.721,2.888,0.34600000000000003,0.7559999999999999
14,1224,97.60799999999999,10.008,60,111,1654.5420000000001,2471.181,182.40900000000002,1633,2442,44,52,50.964,30.58,121.316,0.462,53.711999999999996,1645,2443,114.179,37.135,1.6669999999999998,0.6,0.7859999999999999
15,1240,100.081,8.943,62,111,1900.555,669.569,233.765,1885,633,34,74,68.18,23.156999999999996,81.109,0.285,74.545,1898,707,83.066,30.691999999999997,2.944,0.34,0.703
16,1253,92.514,19.891,0,111,55.01,2868.76,317.362,37,2821,44,98,82.59200000000001,19.316,72.262,0.156,98.509,42,2919,84.17399999999999,33.792,4.276,0.23399999999999999,0.52
17,1316,4.5680000000000005,17.855,0,110,3112.408,1454.315,139.196,3090,1435,46,40,43.783,38.27,163.061,0.8540000000000001,47.17,3091,1445,158.875,40.0,1.1440000000000001,0.8740000000000001,0.937
18,1317,5.954,20.783,0,111,2572.173,1342.639,138.368,2554,1320,37,48,47.001999999999995,35.677,82.196,0.8640000000000001,48.508,2568,1368,75.67699999999999,36.681999999999995,1.317,0.759,0.958
19,1326,97.425,8.394,67,111,1824.489,3347.1929999999998,179.68099999999998,1807,3317,35,64,61.425,27.486,74.435,0.516,67.067,1816,3381,69.944,31.149,2.235,0.447,0.8490000000000001
20,1326,102.586,6.355,84,111,328.436,1556.787,371.848,317,1484,23,140,131.3,12.857999999999999,86.848,0.121,140.69799999999998,325,1624,84.289,19.705,10.211,0.098,0.606
21,1333,19.532,33.079,0,111,1436.279,1919.16,295.865,1415,1884,63,90,61.44,27.624000000000002,112.891,0.191,92.41799999999999,1422,1884,103.134,53.336999999999996,2.224,0.45,0.445
22,1338,98.87200000000001,9.575,61,111,438.05,3208.778,262.492,421,3163,34,99,81.22399999999999,20.974,76.7,0.244,101.415,430,3262,77.471,29.125,3.873,0.258,0.67
23,1392,92.2,12.578,59,111,368.129,3243.509,230.108,347,3215,49,53,56.633,31.295,131.075,0.33,61.62,352,3216,131.711,41.465,1.81,0.5529999999999999,0.723
24,1397,96.32600000000001,14.241,0,111,452.345,2775.491,228.93599999999998,436,2739,43,72,54.232,32.798,85.837,0.335,72.111,447,2811,86.82,41.945,1.6540000000000001,0.605,0.718
25,1495,94.223,10.325999999999999,54,111,78.65100000000001,3176.367,187.581,48,3156,54,39,50.977,37.34,16.614,0.534,59.54,48,3187,29.148000000000003,39.0,1.365,0.732,0.8590000000000001
26,1534,100.074,7.649,73,111,346.514,3326.3559999999998,297.12,313,3289,61,94,79.312,24.625999999999998,118.34100000000001,0.218,107.42399999999999,318,3289,118.95100000000001,37.938,3.221,0.31,0.5429999999999999
27,1534,94.634,14.692,42,111,272.642,2249.7960000000003,249.72299999999998,258,2197,32,101,93.779,20.826999999999998,93.15700000000001,0.309,101.96600000000001,273,2197,97.89200000000001,28.795,4.503,0.222,0.718
28,1536,10.265999999999998,26.005,0,110,1065.978,3044.29,229.765,1023,3013,70,63,62.591,31.245,50.566,0.366,74.33,1023,3059,19.654,39.147,2.003,0.499,0.665
29,1550,104.75200000000001,6.077000000000001,72,111,403.17800000000005,2229.548,399.345,373,2198,70,79,63.275,31.19,55.092,0.122,85.615,387,2277,67.329,50.653,2.029,0.493,0.483
30,1584,81.431,19.169,38,111,254.24599999999998,3352.978,207.43900000000002,240,3308,28,83,80.699,24.991999999999997,92.311,0.46299999999999997,84.52799999999999,249,3308,100.911,27.281999999999996,3.2289999999999996,0.31,0.862
31,1678,102.16799999999999,6.02,80,111,101.69200000000001,2877.2209999999995,266.35,82,2826,37,86,79.267,26.953000000000003,85.48,0.297,88.074,88,2912,77.542,35.868,2.9410000000000003,0.34,0.7559999999999999
32,1702,101.01299999999999,7.412000000000001,69,111,420.11,3305.202,325.362,397,3259,46,110,80.41,26.95,92.098,0.20199999999999999,112.37899999999999,398,3259,101.81,44.525,2.984,0.335,0.51
33,1709,46.199,35.847,0,111,1614.025,3055.867,760.063,1504,2984,176,145,72.15100000000001,30.158,147.569,0.037000000000000005,220.41099999999997,1504,2989,142.558,93.88799999999999,2.392,0.418,0.136
34,1737,92.075,19.528,0,111,90.26,1205.434,327.605,71,1163,48,89,77.736,28.45,87.59,0.203,89.359,87,1163,95.13600000000001,47.821999999999996,2.7319999999999998,0.366,0.586
35,1786,75.34100000000001,29.238000000000003,0,111,2948.7309999999998,236.445,389.245,2930,185,48,94,79.045,28.768,79.946,0.14800000000000002,103.315,2931,279,64.179,43.457,2.748,0.364,0.522
36,1844,87.932,16.425,45,111,3268.3759999999997,205.822,302.57599999999996,3237,148,75,102,111.209,21.112,55.585,0.253,118.512,3242,249,58.456,27.194000000000003,5.268,0.19,0.6609999999999999
37,1847,85.803,29.421999999999997,0,111,472.457,3342.125,439.789,454,3285,49,121,82.29799999999999,28.575,98.486,0.12,124.90799999999999,471,3285,104.37,47.196000000000005,2.88,0.34700000000000003,0.423
38,1886,20.084,31.12,0,111,166.171,3175.508,215.865,131,3146,69,54,70.096,34.258,32.048,0.509,77.69800000000001,132,3190,31.849,44.081,2.046,0.489,0.799
39,1903,92.316,11.764000000000001,11,111,1187.7,1603.336,245.96599999999998,1155,1577,65,69,72.812,33.277,142.27,0.395,93.381,1155,1578,133.264,44.657,2.188,0.457,0.6809999999999999
40,1992,6.779,20.557,0,111,2413.323,282.878,210.451,2390,244,48,75,73.672,34.427,105.564,0.565,77.13,2396,244,103.49600000000001,39.835,2.14,0.467,0.831
41,2090,94.264,10.011000000000001,61,111,331.33,2215.555,371.161,306,2160,49,95,78.223,34.019,79.083,0.191,97.745,307,2255,76.39,42.498000000000005,2.299,0.435,0.667
42,2166,99.839,8.802,36,111,1378.578,2481.492,435.87199999999996,1351,2426,55,122,93.744,29.419,101.92200000000001,0.14300000000000002,123.045,1382,2426,97.47200000000001,48.998000000000005,3.187,0.314,0.512
43,2199,95.56,12.317,44,111,3305.5190000000002,234.92700000000002,440.014,3276,188,63,92,85.04799999999999,32.921,60.071000000000005,0.14300000000000002,100.70299999999999,3282,273,57.571999999999996,42.225,2.583,0.387,0.655
44,2271,85.387,16.335,32,111,218.136,1395.601,287.865,201,1356,46,90,88.03399999999999,32.845,84.053,0.344,91.59100000000001,208,1446,79.303,46.0,2.68,0.373,0.737
45,2278,98.88799999999999,8.942,69,111,445.015,3092.488,420.81800000000004,423,3029,40,125,97.20200000000001,29.839000000000002,85.68799999999999,0.162,126.289,440,3154,81.806,37.941,3.258,0.307,0.634
46,2288,96.609,11.613,60,111,1184.231,1664.703,344.291,1159,1624,47,83,73.925,39.407,88.221,0.243,84.155,1163,1628,110.15799999999999,46.603,1.876,0.5329999999999999,0.7040000000000001
47,2297,93.63,11.144,51,111,93.179,1773.215,320.735,74,1713,38,123,123.555,23.671,81.045,0.281,124.169,87,1836,82.131,29.873,5.22,0.192,0.745
48,2308,96.243,11.069,35,111,150.34,1418.477,427.647,127,1347,41,124,104.64299999999999,28.083000000000002,85.788,0.159,128.577,130,1471,74.667,40.074,3.7260000000000004,0.268,0.575
49,2361,10.148,25.482,0,111,797.939,697.322,310.291,747,669,124,54,118.802,25.304000000000002,19.965999999999998,0.308,132.608,747,717,20.758000000000003,33.992,4.695,0.213,0.8109999999999999
50,2597,92.072,13.382,43,111,586.25,3083.8320000000003,338.777,555,3037,64,105,101.094,32.708,72.899,0.284,106.963,581,3142,76.483,46.306000000000004,3.091,0.324,0.612
51,2795,91.685,13.587,22,111,382.207,2978.9570000000003,463.38699999999994,359,2915,52,130,107.111,33.224000000000004,82.208,0.16399999999999998,130.863,384,2915,96.58200000000001,45.117,3.2239999999999998,0.31,0.574
52,2901,95.29700000000001,11.152999999999999,53,111,3167.03,518.702,788.431,3090,442,149,155,132.74,27.826,44.565,0.059000000000000004,215.002,3090,597,46.131,55.053000000000004,4.77,0.21,0.39399999999999996
53,2989,99.234,9.452,32,111,1078.675,1892.4620000000002,470.25699999999995,1044,1837,89,116,74.687,50.955,67.195,0.17,120.603,1047,1953,74.12,80.056,1.466,0.682,0.524
54,3100,97.512,11.478,49,111,499.05699999999996,3209.6620000000003,490.35699999999997,476,3142,51,136,125.53399999999999,31.441999999999997,84.34,0.162,136.444,487,3142,94.624,45.871,3.9930000000000003,0.25,0.603
55,3213,97.01100000000001,11.29,48,111,243.87099999999998,3211.897,510.884,206,3160,78,113,81.112,50.43600000000001,112.697,0.155,116.662,243,3160,104.39399999999999,75.617,1.608,0.622,0.5429999999999999
56,3584,96.32,9.648,46,111,996.9110000000001,1585.172,594.039,940,1539,108,93,88.44200000000001,51.596000000000004,142.313,0.128,111.086,940,1584,166.46400000000003,79.26100000000001,1.714,0.583,0.515
57,3900,12.056,27.935,0,111,2039.7,904.717,905.8689999999999,1906,729,234,343,310.504,15.992,122.34,0.06,412.42,1907,729,123.729,30.230999999999998,19.416,0.052000000000000005,0.409
58,3957,14.196,23.236,0,111,1136.981,2148.081,306.978,1079,2120,117,57,118.165,42.637,161.408,0.528,124.31,1079,2126,160.253,50.538999999999994,2.7710000000000004,0.361,0.882
59,4078,74.153,20.394000000000002,24,111,1171.588,1798.385,434.49199999999996,1149,1715,44,155,152.273,34.098,89.639,0.271,159.355,1150,1870,76.574,42.97,4.466,0.22399999999999998,0.662
60,4969,88.68299999999999,12.360999999999999,38,111,519.295,3055.0609999999997,646.299,487,2971,66,164,158.371,39.949,78.471,0.149,165.738,491,3134,79.571,50.123999999999995,3.964,0.252,0.6829999999999999
61,5125,26.35,37.279,0,111,120.527,2497.172,1287.675,41,2423,162,166,82.788,78.82,51.637,0.039,196.637,46,2554,37.977,140.835,1.05,0.9520000000000001,0.262
62,5464,90.391,15.972999999999999,34,111,1247.326,1739.241,798.122,1220,1593,53,293,272.20599999999996,25.558000000000003,84.90100000000001,0.10800000000000001,294.532,1220,1886,84.154,39.994,10.651,0.094,0.5489999999999999
63,6206,8.744,23.333000000000002,0,111,561.094,1734.969,733.7130000000001,463,1622,159,181,125.573,62.925,47.858000000000004,0.145,204.658,506,1800,60.428999999999995,125.89399999999999,1.996,0.501,0.327
64,8935,85.994,17.149,31,111,207.274,1817.307,1073.3010000000002,169,1617,84,401,386.25699999999995,29.453000000000003,80.498,0.09699999999999999,405.173,181,2018,81.77,40.668,13.114,0.076,0.636
65,9495,87.18799999999999,12.812000000000001,10,111,140.946,1807.8110000000001,965.311,100,1625,86,383,403.36199999999997,29.971999999999998,80.934,0.128,390.468,107,2008,78.77600000000001,41.986999999999995,13.458,0.07400000000000001,0.672
66,11225,36.243,38.497,0,111,2986.651,2138.652,1433.3570000000002,2874,1970,248,260,178.203,80.20100000000001,126.709,0.069,305.851,2874,1972,144.179,166.13,2.222,0.45,0.33299999999999996
67,11472,41.208,38.888000000000005,0,111,2071.916,1499.3470000000002,1701.481,1920,1393,253,221,138.351,105.57600000000001,140.726,0.05,268.017,1921,1393,134.244,202.274,1.31,0.763,0.353
68,59386,65.032,34.755,0,111,3013.485,730.395,8387.38,2648,208,777,995,385.087,196.352,48.526,0.011000000000000001,1105.6680000000001,2650,1203,58.725,612.377,1.9609999999999999,0.51,0.146
