i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
137,7240,53.951,36.29,0,125,2665.091,2155.8360000000002,1072.756,2558,2045,212,159,123.48899999999999,74.648,5.855,0.079,224.87599999999998,2558,2176,19.482,132.048,1.6540000000000001,0.604,0.369
138,7499,70.688,35.975,0,125,869.388,2707.841,803.637,796,2612,109,185,160.27700000000002,59.571999999999996,107.361,0.146,188.733,851,2612,102.85799999999999,100.234,2.69,0.37200000000000005,0.568
139,7647,112.177,11.253,76,125,604.53,3064.085,895.117,548,3011,144,126,108.759,89.523,40.79,0.12,156.822,556,3130,35.92,125.609,1.215,0.823,0.544
140,7866,99.667,17.644000000000002,43,125,1921.255,3271.8259999999996,773.8789999999999,1822,3193,185,148,189.957,52.724,143.759,0.165,202.27200000000002,1841,3212,144.66,81.028,3.603,0.278,0.552
141,7904,84.14200000000001,32.411,0,125,1293.336,523.619,1089.952,1230,443,170,180,154.17600000000002,65.274,47.783,0.084,234.71900000000002,1232,621,49.318999999999996,95.11399999999999,2.362,0.423,0.49
142,8067,100.971,16.019000000000002,45,125,2770.409,3382.7529999999997,624.683,2692,3312,163,131,145.04399999999998,70.815,135.888,0.26,185.065,2692,3341,149.833,91.249,2.048,0.488,0.647
143,8262,114.02799999999999,10.932,79,125,2743.4359999999997,3044.29,914.673,2657,2986,164,113,120.064,87.616,159.143,0.124,174.63099999999997,2657,3029,159.905,109.92299999999999,1.37,0.73,0.615
144,8350,100.65,18.279,46,125,3178.923,3366.723,973.703,3088,3308,189,116,155.373,68.426,170.018,0.111,192.083,3100,3319,148.627,108.296,2.271,0.44,0.47700000000000004
145,8575,66.834,34.836999999999996,0,125,773.575,575.508,1325.374,695,457,159,191,150.116,72.73,60.496,0.061,222.002,718,645,52.872,139.054,2.064,0.484,0.43200000000000005
146,9186,98.927,34.312,0,125,2770.3790000000004,2793.3059999999996,1038.756,2664,2739,251,109,182.74099999999999,64.003,175.80599999999998,0.107,251.287,2664,2796,2.737,101.024,2.855,0.35,0.514
147,9205,79.96300000000001,31.39,0,125,1223.241,1851.026,830.5310000000001,1153,1774,124,139,118.22200000000001,99.137,116.163,0.168,145.774,1172,1797,132.776,117.50299999999999,1.193,0.8390000000000001,0.718
148,9240,99.087,28.127,0,125,169.987,1942.6670000000001,1486.9470000000001,147,1726,74,481,355.48800000000006,33.095,87.992,0.053,482.272,166,2207,85.838,67.961,10.742,0.09300000000000001,0.43799999999999994
149,9962,68.13600000000001,39.749,0,125,303.237,2866.599,1002.105,179,2802,259,228,191.7,66.166,26.473000000000003,0.125,321.72,183,3028,38.437,151.541,2.897,0.345,0.301
150,10293,72.469,38.555,0,125,1439.139,1754.501,1310.8470000000002,1354,1662,225,186,116.20200000000001,112.78200000000001,121.709,0.075,234.06799999999998,1425,1840,49.505,166.097,1.03,0.971,0.41
151,10349,113.898,12.585,0,125,1650.681,2874.0959999999995,1107.124,1577,2762,136,198,161.944,81.366,69.833,0.106,213.178,1632,2960,68.248,119.09899999999999,1.99,0.502,0.6
152,10349,113.931,8.892999999999999,85,125,3350.888,308.793,1057.242,3281,203,136,200,139.378,94.54,73.77600000000001,0.11599999999999999,207.135,3318,400,72.002,131.683,1.474,0.6779999999999999,0.501
153,10441,104.256,18.082,29,125,2826.35,3235.388,1079.325,2736,3134,191,187,141.365,94.039,119.14200000000001,0.113,229.73,2776,3141,130.764,130.518,1.5030000000000001,0.665,0.461
154,10615,110.345,14.604000000000001,9,125,2253.274,3152.074,1398.989,2123,3073,252,156,174.584,77.415,159.856,0.068,255.548,2123,3097,169.174,121.47399999999999,2.255,0.44299999999999995,0.45
155,10836,84.416,32.854,0,125,273.753,1023.56,1196.864,191,905,148,222,198.47799999999998,69.513,57.92100000000001,0.095,243.343,213,1127,64.699,93.475,2.855,0.35,0.607
156,10876,78.183,32.926,0,125,233.769,1986.442,1388.6629999999998,190,1841,119,368,264.25,52.403999999999996,79.24600000000001,0.071,369.56699999999995,247,2209,84.721,98.719,5.043,0.198,0.391
157,12828,65.252,35.19,0,125,1669.43,2474.301,710.784,1619,2317,106,289,292.07099999999997,55.922,76.529,0.319,295.78700000000003,1645,2606,77.702,72.455,5.223,0.191,0.773
158,13763,93.806,30.109,0,125,318.10400000000004,828.79,1977.128,216,741,196,261,151.849,115.40100000000001,65.65,0.044000000000000004,286.04400000000004,221,1002,60.926,178.048,1.3159999999999998,0.76,0.42100000000000004
159,13836,86.87100000000001,30.85,0,125,1380.0620000000001,3376.5290000000005,1379.2910000000002,1241,3292,301,163,220.833,79.773,16.754,0.091,308.807,1241,3388,12.911,139.368,2.7680000000000002,0.361,0.485
160,15216,108.977,21.65,0,125,372.861,728.75,2224.0229999999997,189,593,326,332,196.68599999999998,98.5,40.125,0.039,414.773,223,925,49.20399999999999,248.81400000000002,1.9969999999999999,0.501,0.218
161,15778,78.499,34.26,0,125,264.078,2253.314,1827.0620000000001,157,2157,252,255,227.597,88.266,32.974000000000004,0.059000000000000004,318.002,202,2412,53.31,151.83700000000002,2.5789999999999997,0.38799999999999996,0.46799999999999997
162,17075,99.24600000000001,22.715999999999998,0,125,430.702,3148.01,1276.889,302,3064,243,173,208.46099999999998,104.291,26.149,0.132,276.235,302,3236,29.256,161.452,1.999,0.5,0.561
163,20333,82.51700000000001,31.928,0,125,2159.802,94.405,2380.158,1868,3,519,193,374.223,69.18,167.73,0.045,523.8340000000001,1868,31,172.21,169.24400000000003,5.409,0.185,0.359
164,24958,109.772,16.24,0,125,1957.779,3105.711,2641.0840000000003,1740,2976,416,278,322.54400000000004,98.521,155.81799999999998,0.045,440.647,1757,3004,154.889,189.058,3.2739999999999996,0.305,0.4
165,25010,77.286,36.663000000000004,0,125,3250.777,2192.301,4537.487,3057,1880,359,537,234.98,135.517,99.96,0.015,537.729,3245,2417,87.015,248.68200000000002,1.734,0.5770000000000001,0.222
166,25323,92.029,30.092,0,125,267.103,3090.845,2187.613,177,2939,197,330,272.472,118.33200000000001,70.158,0.066,347.80699999999996,211,3262,68.229,168.688,2.303,0.434,0.5760000000000001
167,27035,92.706,26.391,0,125,2382.2,1971.6960000000001,2690.498,2219,1865,380,230,246.685,139.539,12.425999999999998,0.047,407.23699999999997,2220,2071,21.462,227.58,1.768,0.5660000000000001,0.451
168,27289,72.494,36.216,0,125,1141.182,1356.504,2926.28,1037,1122,209,388,254.583,136.48,89.257,0.04,399.941,1089,1510,75.964,190.09099999999998,1.865,0.536,0.441
169,28750,113.363,9.074,78,125,2941.788,1087.646,1542.026,2802,825,268,506,355.37800000000004,103.005,65.96300000000001,0.152,528.11,2868,1329,71.908,164.588,3.45,0.29,0.401
170,41273,68.543,38.383,0,125,2401.946,1788.781,4626.319,2114,1608,568,327,405.398,129.627,161.437,0.024,598.653,2134,1655,156.261,231.53799999999998,3.127,0.32,0.379
171,42198,87.085,27.156,0,125,779.377,3239.179,3315.6420000000003,592,3046,391,368,267.315,200.99200000000002,134.96200000000002,0.048,397.042,592,3189,169.99200000000002,330.666,1.33,0.752,0.445
172,43181,86.00399999999999,36.801,0,125,2957.744,395.455,6217.210999999999,2560,212,598,451,279.276,196.865,163.935,0.013999999999999999,678.0980000000001,2567,214,150.297,444.68,1.419,0.705,0.213
173,46555,109.59899999999999,11.940999999999999,37,125,2908.3190000000004,3046.3720000000003,4823.751,2595,2814,567,448,401.861,147.503,138.24200000000002,0.025,637.975,2598,2902,147.157,326.527,2.7239999999999998,0.36700000000000005,0.326
174,63100,103.348,17.12,12,125,1088.461,3007.71,5304.67,702,2886,968,260,620.962,129.382,3.022,0.027999999999999997,968.597,702,2998,2.012,252.665,4.7989999999999995,0.20800000000000002,0.375
175,205950,97.046,28.844,0,125,781.045,2750.235,15641.003999999999,156,2379,1489,629,884.3710000000001,296.509,168.912,0.011000000000000001,1500.8029999999999,164,2534,170.68200000000002,609.177,2.983,0.335,0.33
